0	55	0.004544972119055539	0.1911798752125009	0.03404614516563741	0.0027915705493301354	0.767437436953476
1	59	0.005018505592712638	0.03745123455416191	0.002863885270154222	0.003082419880097394	0.9515839547028738
2	67	0.0502107339115339	0.31053674592716474	0.003617738123632942	0.003893797013967643	0.6317409850237008
3	71	0.003376707658973826	0.3289801102766388	0.0019269687255494153	0.002074010006566918	0.6636422033322711
4	72	0.061634293992744275	0.002252410353304202	0.08859182290626626	0.0025508763220662097	0.8449705964256191
5	81	0.004850065373242684	0.0026304078340660835	0.9089909081888121	0.03654278231003877	0.04698583629384029
6	1386	0.0063395133861085	0.003438202249186922	0.003617738123632942	0.6180908843699232	0.3685136618711483
7	2096	0.9879264659140509	0.0014568605223762795	0.0015329347928449714	0.0016499085105123185	0.007433830260215617
8	2097	0.0023384602605934237	0.6485804319989095	0.017517281824994426	0.017619111840220168	0.31394471407528246
9	2098	0.2930311143887186	0.07477769874082495	0.00296692501545566	0.25504636424249344	0.37417789761250736
10	2099	0.09050321047382165	0.001711367393659738	0.5040500846047091	0.0019381399825474882	0.40179719754526205
11	2100	0.9681529914016054	0.0015131164943995479	0.0015921283364239553	0.0017136189382318777	0.027028144829339244
12	2104	0.003542256945254702	0.0019211247069940757	0.0020214419016185634	0.0021756921511298533	0.9903394842950027
13	2105	0.8020320809427454	0.0014568605223762795	0.020122373289975518	0.0016499085105123185	0.17473877673439056
14	2106	0.004153096458813077	0.002252410353304202	0.8358473908473718	0.0025508763220662097	0.1551962260184447
15	2109	0.004037068687471771	0.19775306035933618	0.08611677522249166	0.002479610822323582	0.7096134849083768
16	2110	0.0034575017625569898	0.0018751581726509088	0.025899962383690925	0.33710005673499227	0.6316673209461089
17	2111	0.9885642200956469	0.0013799055162004984	0.0014519613539751757	0.0015627562281449914	0.00704115680603244
18	2113	0.003376707658973826	0.5159222647724044	0.0019269687255494153	0.002074010006566918	0.47670004883650546
19	2114	0.5502244730311594	0.002252410353304202	0.0023700266053694697	0.0025508763220662097	0.44260221368810065
20	2115	0.9614552494497727	0.001831339909048946	0.0019269687255494153	0.02544177931853762	0.00934466259709134
21	2116	0.09050321047382165	0.001711367393659738	0.001800731491304595	0.504187493095952	0.40179719754526205
22	2117	0.9874602521720152	0.0015131164943995479	0.0015921283364239553	0.0017136189382318777	0.007720884058929509
23	2118	0.002070418799227135	0.05843440890392686	0.0011815154516848826	0.5600590713212276	0.3782545855239336
24	2120	0.9911986930127337	0.0010620151981833382	0.0011174714551053673	0.0012027423949398147	0.005419077939037664
25	2121	0.003376707658973826	0.2121412637167853	0.0019269687255494153	0.002074010006566918	0.7804810498921245
26	2122	0.0021962916283647218	0.0011911473888612364	0.0012533466641086038	0.0013489858390500638	0.9940102284796153
27	2123	0.9714592532429311	0.0013560292341798874	0.018729676604717367	0.0015357161098219663	0.006919324808349674
28	2124	0.032893695225778674	0.232177200489029	0.14607302044019746	0.0025508763220662097	0.5863052075229287
29	2125	0.0024577816609991144	0.0013329651536621737	0.001402569861914984	0.6308256589564305	0.3639810243669932
30	2126	0.9681529914016054	0.020820377264809283	0.0015921283364239553	0.0017136189382318777	0.007720884058929509
31	2127	0.004406380485934753	0.0023897776335186586	0.45991550192491665	0.0027064460840377164	0.5305818938715923
32	2129	0.004275991000489296	0.0023190615714449915	0.0024401582135119317	0.41690125062936945	0.5740635385851843
